unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1668078000,2022-11-10 11:00:00,BTC/USDT,16345,16523,15823,16476,6.08643299,100280.06994324
1668074400,2022-11-10 10:00:00,BTC/USDT,16693,16713,16320,16345,5.89572641,96365.64817145
1668070800,2022-11-10 09:00:00,BTC/USDT,16847,16847,16649,16719,5.55701698,92907.76688862
1668067200,2022-11-10 08:00:00,BTC/USDT,16775,16945,16499,16801,96.16489490,1615666.3992148999
1668063600,2022-11-10 07:00:00,BTC/USDT,16696,16884,16644,16715,23.97990329,400824.08349235
1668060000,2022-11-10 06:00:00,BTC/USDT,16769,16834,16648,16700,3.96092241,66147.404247
1668056400,2022-11-10 05:00:00,BTC/USDT,16661,16783,16566,16777,4.64106640,77863.17099279999
1668052800,2022-11-10 04:00:00,BTC/USDT,16357,16483,16201,16483,1.06276043,17517.48016769
1668049200,2022-11-10 03:00:00,BTC/USDT,16327,16494,16293,16358,0.58184339,9517.79417362
1668045600,2022-11-10 02:00:00,BTC/USDT,16076,16195,16075,16181,1.02494232,16584.591679920002
1668042000,2022-11-10 01:00:00,BTC/USDT,16456,17252,16105,16150,2.34170787,37818.5821005
1668038400,2022-11-10 00:00:00,BTC/USDT,15964,16295,15840,16169,16.35935380,264514.39159220003
1668034800,2022-11-09 23:00:00,BTC/USDT,15853,16012,15671,15930,30.85473949,491516.0000757
1668031200,2022-11-09 22:00:00,BTC/USDT,15796,16116,15621,15920,18.96002064,301843.5285888
1668027600,2022-11-09 21:00:00,BTC/USDT,16208,16920,15717,15758,23.54622829,371041.46539381996
1668024000,2022-11-09 20:00:00,BTC/USDT,16800,16923,16161,16275,11.15328417,181519.69986675
1668020400,2022-11-09 19:00:00,BTC/USDT,16640,16984,16628,16776,2.24860810,37722.649485600006
1668016800,2022-11-09 18:00:00,BTC/USDT,16952,17012,16483,16605,19.43755299,322760.56739895
1668013200,2022-11-09 17:00:00,BTC/USDT,17080,17210,16851,16964,8.90682686,151095.41085304
1668009600,2022-11-09 16:00:00,BTC/USDT,17162,17318,16891,17097,15.93658350,272467.7680995
1668006000,2022-11-09 15:00:00,BTC/USDT,17648,17818,17000,17076,17.82873143,304443.41789868
1668002400,2022-11-09 14:00:00,BTC/USDT,17594,17792,17400,17623,2.06696348,36426.097408040005
1667998800,2022-11-09 13:00:00,BTC/USDT,17536,17637,17330,17553,7.93933744,139359.19008432
1667995200,2022-11-09 12:00:00,BTC/USDT,17798,17963,17687,17752,7.09681549,125982.66857848
1667991600,2022-11-09 11:00:00,BTC/USDT,17703,17883,17564,17817,5.30275925,94479.26155725
1667988000,2022-11-09 10:00:00,BTC/USDT,17666,17773,17309,17678,4.51696120,79850.8400936
1667984400,2022-11-09 09:00:00,BTC/USDT,18116,18116,17666,17666,2.75193318,48615.65155788
1667980800,2022-11-09 08:00:00,BTC/USDT,18217,18217,18052,18144,1.30369863,23654.30794272
1667977200,2022-11-09 07:00:00,BTC/USDT,18320,18365,18212,18257,2.43313194,44421.68982858
1667973600,2022-11-09 06:00:00,BTC/USDT,18437,18457,18329,18351,0.74309876,13636.605344759999
1667970000,2022-11-09 05:00:00,BTC/USDT,18244,18489,18172,18389,0.60425485,11111.64243665
1667966400,2022-11-09 04:00:00,BTC/USDT,18299,18348,18215,18277,0.86494288,15808.56101776
1667962800,2022-11-09 03:00:00,BTC/USDT,18135,18320,18010,18320,0.50415283,9236.0798456
1667959200,2022-11-09 02:00:00,BTC/USDT,18310,18427,18101,18122,2.03178096,36819.934557119996
1667955600,2022-11-09 01:00:00,BTC/USDT,18335,18494,18326,18326,0.99023415,18147.031032900002
1667952000,2022-11-09 00:00:00,BTC/USDT,18509,18571,18346,18357,0.97466232,17891.87620824
1667948400,2022-11-08 23:00:00,BTC/USDT,18449,18621,18397,18541,1.26383039,23432.67926099
1667944800,2022-11-08 22:00:00,BTC/USDT,18662,18704,18476,18476,33.27403543,614771.0786046799
1667941200,2022-11-08 21:00:00,BTC/USDT,18194,18707,18194,18707,1.70101100,31820.812777
1667937600,2022-11-08 20:00:00,BTC/USDT,18285,18447,17854,18141,54.45738360,987911.3958876
1667934000,2022-11-08 19:00:00,BTC/USDT,18583,20200,17180,18373,27.29318461,501457.68083953
1667930400,2022-11-08 18:00:00,BTC/USDT,19350,19475,18438,18609,75.41698363,1403434.6483706702
1667926800,2022-11-08 17:00:00,BTC/USDT,20417,20418,19347,19347,4.29529307,83101.03502529
1667923200,2022-11-08 16:00:00,BTC/USDT,19521,20659,19497,20414,15.96594527,325928.80674178
1667919600,2022-11-08 15:00:00,BTC/USDT,19413,19515,19300,19515,5.67396745,110727.47478675
1667916000,2022-11-08 14:00:00,BTC/USDT,19527,19637,19319,19432,13.91276607,270352.87027224
1667912400,2022-11-08 13:00:00,BTC/USDT,19720,19720,19546,19557,5.42046806,106008.09384942001
1667908800,2022-11-08 12:00:00,BTC/USDT,19697,19739,19657,19725,2.57694125,50830.16615625
1667905200,2022-11-08 11:00:00,BTC/USDT,19683,19723,19611,19696,2.39039762,47081.27152352
1667901600,2022-11-08 10:00:00,BTC/USDT,19768,19795,19648,19684,1.25149108,24634.35041872
1667898000,2022-11-08 09:00:00,BTC/USDT,19725,19781,19712,19776,0.20950348,4143.14082048
1667894400,2022-11-08 08:00:00,BTC/USDT,19794,19794,19681,19735,0.26744891,5278.10423885
1667890800,2022-11-08 07:00:00,BTC/USDT,19790,19854,19732,19826,0.72980828,14469.17895928
1667887200,2022-11-08 06:00:00,BTC/USDT,19681,19852,19675,19785,2.81384119,55671.84794415
1667883600,2022-11-08 05:00:00,BTC/USDT,19627,19709,19357,19695,8.47109329,166838.18234655002
1667880000,2022-11-08 04:00:00,BTC/USDT,20121,20219,19611,19661,3.98271102,78304.08136422
1667876400,2022-11-08 03:00:00,BTC/USDT,20437,20531,20113,20162,12.08896174,243737.64660188
1667872800,2022-11-08 02:00:00,BTC/USDT,20626,20666,20427,20443,2.25117664,46020.804051520005
1667869200,2022-11-08 01:00:00,BTC/USDT,20510,20638,20499,20631,2.52550157,52103.62289067
1667865600,2022-11-08 00:00:00,BTC/USDT,20596,20625,20495,20512,2.31068035,47396.6753392
1667862000,2022-11-07 23:00:00,BTC/USDT,20476,20602,20476,20597,0.89543291,18443.23164727
1667858400,2022-11-07 22:00:00,BTC/USDT,20672,20674,20400,20476,5.42622500,111107.38309999999
1667854800,2022-11-07 21:00:00,BTC/USDT,20788,20807,20630,20678,0.81949597,16945.53766766
1667851200,2022-11-07 20:00:00,BTC/USDT,20856,20894,20799,20803,0.37205597,7739.88034391
1667847600,2022-11-07 19:00:00,BTC/USDT,20735,20888,20735,20848,0.30390592,6335.83062016
1667844000,2022-11-07 18:00:00,BTC/USDT,20710,20730,20698,20705,0.28521236,5905.3219138
1667840400,2022-11-07 17:00:00,BTC/USDT,20663,20719,20660,20676,0.94366805,19511.2806018
1667836800,2022-11-07 16:00:00,BTC/USDT,20773,20797,20674,20685,0.54170564,11205.1811634
1667833200,2022-11-07 15:00:00,BTC/USDT,20676,20769,20672,20769,1.64839896,34235.59800024
1667829600,2022-11-07 14:00:00,BTC/USDT,20720,20766,20614,20631,2.14428756,44238.79665036
1667826000,2022-11-07 13:00:00,BTC/USDT,20765,20779,20699,20734,1.65616332,34338.89027688
1667822400,2022-11-07 12:00:00,BTC/USDT,20737,20771,20692,20761,3.22689114,66993.48695754001
1667818800,2022-11-07 11:00:00,BTC/USDT,20759,20782,20728,20735,1.82439516,37828.833642599995
1667815200,2022-11-07 10:00:00,BTC/USDT,20739,20818,20738,20758,3.71249228,77063.91474824
1667811600,2022-11-07 09:00:00,BTC/USDT,20717,20753,20687,20687,8.58756272,177650.90998864
1667808000,2022-11-07 08:00:00,BTC/USDT,20609,20723,20569,20714,2.16831574,44914.492238360006
1667804400,2022-11-07 07:00:00,BTC/USDT,20853,20857,20607,20614,6.95686785,143408.8738599
1667800800,2022-11-07 06:00:00,BTC/USDT,20858,20889,20797,20858,1.58281428,33014.34025224
1667797200,2022-11-07 05:00:00,BTC/USDT,20892,20913,20845,20860,1.14752603,23937.3929858
1667793600,2022-11-07 04:00:00,BTC/USDT,20909,20911,20819,20891,1.61603764,33760.64233724
1667790000,2022-11-07 03:00:00,BTC/USDT,20948,20948,20892,20906,1.02800209,21491.411693539998
1667786400,2022-11-07 02:00:00,BTC/USDT,20985,21050,20971,20986,0.94819798,19898.88280828
1667782800,2022-11-07 01:00:00,BTC/USDT,20891,20983,20832,20972,1.33119588,27917.839995360002
1667779200,2022-11-07 00:00:00,BTC/USDT,20905,20950,20867,20892,3.85443124,80526.77746607999
1667775600,2022-11-06 23:00:00,BTC/USDT,21121,21129,20884,20905,6.50018781,135886.42616805
1667772000,2022-11-06 22:00:00,BTC/USDT,21119,21160,21061,21135,2.27812451,48148.16151885
1667768400,2022-11-06 21:00:00,BTC/USDT,21202,21202,21095,21122,1.05597746,22304.35591012
1667764800,2022-11-06 20:00:00,BTC/USDT,21184,21200,21160,21192,0.66055203,13998.41861976
1667761200,2022-11-06 19:00:00,BTC/USDT,21226,21226,21168,21188,0.75424827,15981.012344760002
1667757600,2022-11-06 18:00:00,BTC/USDT,21242,21244,21199,21221,0.94321326,20015.92859046
1667754000,2022-11-06 17:00:00,BTC/USDT,21257,21277,21245,21245,0.13954784,2964.6938608
1667750400,2022-11-06 16:00:00,BTC/USDT,21241,21271,21160,21261,1.96385615,41753.54560515
1667746800,2022-11-06 15:00:00,BTC/USDT,21240,21285,21238,21241,0.66148326,14050.565925660001
1667743200,2022-11-06 14:00:00,BTC/USDT,21208,21254,21194,21227,0.54261796,11518.15143692
1667739600,2022-11-06 13:00:00,BTC/USDT,21240,21240,21213,21217,0.26772953,5680.41743801
1667736000,2022-11-06 12:00:00,BTC/USDT,21251,21263,21220,21234,0.22043069,4680.6252714600005
1667732400,2022-11-06 11:00:00,BTC/USDT,21262,21270,21193,21255,1.23462795,26242.01707725
1667728800,2022-11-06 10:00:00,BTC/USDT,21235,21269,21235,21263,0.13059106,2776.75770878
1667725200,2022-11-06 09:00:00,BTC/USDT,21253,21292,21248,21248,0.84359405,17924.6863744
1667721600,2022-11-06 08:00:00,BTC/USDT,21201,21285,21181,21285,0.10841370,2307.5856045
1667718000,2022-11-06 07:00:00,BTC/USDT,21178,21196,21168,21190,0.26358331,5585.3303389
1667714400,2022-11-06 06:00:00,BTC/USDT,21152,21186,21150,21156,0.17166679,3631.7826092400005
1667710800,2022-11-06 05:00:00,BTC/USDT,21226,21226,21148,21158,0.15466530,3272.4084174
1667707200,2022-11-06 04:00:00,BTC/USDT,21230,21237,21220,21220,0.06427298,1363.8726356
1667703600,2022-11-06 03:00:00,BTC/USDT,21239,21247,21211,21234,0.32404489,6880.7691942599995
1667700000,2022-11-06 02:00:00,BTC/USDT,21196,21279,21196,21247,2.09960102,44610.22287194
1667696400,2022-11-06 01:00:00,BTC/USDT,21321,21333,21192,21192,1.23624881,26198.58478152
1667692800,2022-11-06 00:00:00,BTC/USDT,21302,21362,21282,21323,1.42613865,30409.554433949997
1667689200,2022-11-05 23:00:00,BTC/USDT,21296,21317,21233,21293,2.58181861,54974.66366273
1667685600,2022-11-05 22:00:00,BTC/USDT,21342,21342,21296,21296,0.07954245,1693.9360152
1667682000,2022-11-05 21:00:00,BTC/USDT,21340,21352,21330,21344,0.43282154,9238.14294976
1667678400,2022-11-05 20:00:00,BTC/USDT,21330,21347,21330,21347,0.10706951,2285.6128299700003
1667674800,2022-11-05 19:00:00,BTC/USDT,21290,21337,21290,21324,1.62212814,34590.260457360004
1667671200,2022-11-05 18:00:00,BTC/USDT,21323,21323,21269,21275,0.52513554,11172.258613499998
1667667600,2022-11-05 17:00:00,BTC/USDT,21305,21323,21285,21315,0.12236112,2608.1272728
1667664000,2022-11-05 16:00:00,BTC/USDT,21313,21344,21302,21320,0.39441698,8408.9700136
1667660400,2022-11-05 15:00:00,BTC/USDT,21281,21353,21279,21298,0.30434209,6481.877832820001
1667656800,2022-11-05 14:00:00,BTC/USDT,21291,21326,21212,21279,1.35600479,28854.42592641
1667653200,2022-11-05 13:00:00,BTC/USDT,21298,21320,21255,21279,0.39551134,8416.08580386
1667649600,2022-11-05 12:00:00,BTC/USDT,21401,21415,21288,21304,1.60419333,34175.73470232
1667646000,2022-11-05 11:00:00,BTC/USDT,21318,21420,21318,21393,2.14858847,45964.75313871
1667642400,2022-11-05 10:00:00,BTC/USDT,21293,21318,21291,21318,0.25854982,5511.76506276
1667638800,2022-11-05 09:00:00,BTC/USDT,21309,21319,21240,21288,1.18788337,25287.66118056
1667635200,2022-11-05 08:00:00,BTC/USDT,21371,21371,21242,21289,1.03118889,21952.980279209998
1667631600,2022-11-05 07:00:00,BTC/USDT,21401,21407,21377,21387,1.60131081,34247.23429347
1667628000,2022-11-05 06:00:00,BTC/USDT,21391,21422,21391,21411,0.22213860,4756.2095646
1667624400,2022-11-05 05:00:00,BTC/USDT,21374,21428,21374,21402,0.93048591,19914.25944582
1667620800,2022-11-05 04:00:00,BTC/USDT,21444,21459,21360,21360,0.48328337,10322.9327832
1667617200,2022-11-05 03:00:00,BTC/USDT,21391,21457,21391,21443,0.94324224,20225.94335232
1667613600,2022-11-05 02:00:00,BTC/USDT,21380,21402,21350,21380,0.46481692,9937.7857496
1667610000,2022-11-05 01:00:00,BTC/USDT,21433,21433,21324,21367,0.79417727,16969.18572809
1667606400,2022-11-05 00:00:00,BTC/USDT,21155,21436,21080,21426,3.80425336,81509.93249136
1667602800,2022-11-04 23:00:00,BTC/USDT,21177,21198,21126,21153,0.26782899,5665.38662547
1667599200,2022-11-04 22:00:00,BTC/USDT,21197,21199,21137,21177,1.00792169,21344.757629130003
1667595600,2022-11-04 21:00:00,BTC/USDT,21130,21188,21075,21171,0.85115462,18019.79446002
1667592000,2022-11-04 20:00:00,BTC/USDT,21094,21139,21054,21129,4.07719954,86147.14908065999
1667588400,2022-11-04 19:00:00,BTC/USDT,20951,21088,20923,21085,1.39565937,29427.47781645
1667584800,2022-11-04 18:00:00,BTC/USDT,20772,21020,20732,20964,0.70089187,14693.49716268
1667581200,2022-11-04 17:00:00,BTC/USDT,20774,20817,20686,20789,1.32772855,27602.14882595
1667577600,2022-11-04 16:00:00,BTC/USDT,20861,20894,20699,20784,1.26687029,26330.632107359997
1667574000,2022-11-04 15:00:00,BTC/USDT,21243,21244,20844,20844,3.28028899,68374.34370756
1667570400,2022-11-04 14:00:00,BTC/USDT,20766,21242,20762,21199,15.68828794,332576.01604006
1667566800,2022-11-04 13:00:00,BTC/USDT,20750,20893,20690,20728,4.31472275,89435.57316199999
1667563200,2022-11-04 12:00:00,BTC/USDT,20522,20743,20386,20737,4.93689153,102376.31965760999
